"","0000012406","0000012411","0000012429","0000012430","0000012501","0000012502","0000012507","0000021202","0000021207","0000023201","0000025112","0000025209","0000034602","0000034603","0000045601","0000045603","0000051701","0000064601","0000064603","0000090702","0000090703","0000090704","0000090706","0000091302","0000091502","0000091702","0000091703","0000091704","0000091717","0000091719","0000094606","0000095601","0000098501","0000098503","0000098507","0000098508","0000098513","0000098514","0000098515","0000098518","0000098519","00000g5605","aa02121030","aa02121038","aa02121104","aa11121084","ab00190001","ab00690002","ab02121102","ab02121112","ab02121114","ab02530703","ab02910701","ab03125001","ab03125002","ab03125003","ab03125004","ab03125005","ab03125006","ab05112120","ab05191001","ab05191002","ab05191003","ab05191004","ab05191010","ab07153001","ab07153002","ab07153003","ab07153004","ab07153005","ab07153006","ab07153007","ab07153008","ab07153009","ab07153048","ab07153049","ab07153051","ab07153052","ab07153053","ab07153054","ab07153055","ab07153056","ab07153057","ab07153096","ab07153097","ab07153098","ab07153099","ab07153101","ab07153103","ab07153104","ab07153106","ab07153149","ab07153152","ab07153154","ab07153201","ab07153251","ab07153252","ab07153253","ab07153255","ab07153258","ab07153259","ab07153263","ab07153265","ab07153268","ab07153270","ab07153272","ab07153275","ab07153299","ab07193001","ab07193002","ab07193003","ab07193010","ab07193013","ab07253151","ab07253153","ab07253256","ab07253258","ab07253260","ab07253261","ab07253264","ab07294010","ab07351001","ab07453002","ab07453003","ab07453004","ab07453005","ab07453006","ab07453007","ab07453008","ab07453009","ab07453010","ab07453011","ab07453012","ab07453013","ab07453014","ab07453015","ab07453016","ab07453017","ab07453018","ab07453098","ab07453099","ab07553101","ab07553102","ab11121081","ab11324150","gx01110102","gx01110103","gx01110105","gx01110106","gx01120303","gx01120403","gx01120410","gx01120419","gx01120420","gx01120421","gx01120422","gx01120423","gx01120424","gx01120425","gx01120426","gx01120429","gx01120430","gx01120431","gx01120432","gx01120701","gx01130301","gx01130302","gx01130401","gx01210502","gx01210701","gx01220202","gx01220204","gx01220205","gx01240504","gx01240507","gx01240508","gx01240509","gx01250104","gx01250106","gx01250107","gx01250203","gx01250207","gx01250209","gx01250302","gx01250501","gx01250504","gx01310604","gx01320601","gx01340601","gx01410602","gx01440601","gx01450501","gx01450602","gx01610602","gx01640601","gx01640603","gx01910302","gx01910303","gx01910304","gx01910701","gx01910704","gx01910707","gx01910711","gx01910714","gx01960701","gx01960702","gx01960703","gx01980409","gx01980410","gx02110101","gx02110104","gx02120101","gx02120305","gx02120402","gx02120412","gx02130402","gx02210503","gx02210504","gx02210505","gx02210507","gx02210508","gx02220201","gx02240503","gx02250103","gx02250105","gx02250108","gx02250202","gx02250210","gx02250301","gx02250505","gx02430602","gx02450604","gx02450605","gx02450608","gx02620602","gx02760102","gx02900101","gx02900104","gx02910715","gx02960717","gx02960725","gx02980407","gx02980412","gx02980414","gx02980415","gx09250402","ty00000001","ty00000002","ty00000003","ty00000004","ty00000005","ty00000006","ty00000008","ty00000009","ty00000010","ty00000011"
"53091213",NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,87,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,90,NA,NA,NA,NA,NA,84,79,81,81,83,88,NA,82,76,80,78,NA,76,73,73,75,78,61,62,65,52,NA,NA,71,77,77,65,74,81,67,NA,NA,NA,NA,92,84,71,71,NA,62,73,NA,80,80,NA,NA,NA,NA,NA,NA,NA,64,NA,70,NA,72,66,60,68,78,62,78,60,67,NA,NA,NA,75,60,80,80,70,80,80,60,80,60,70,75,76,70,70,90,81,71,60,NA,NA,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,90,NA,NA,NA,NA,NA,NA,NA
"53091214",NA,NA,NA,NA,NA,NA,NA,NA,80,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,90,NA,NA,NA,NA,NA,90,78,72,80,79,79,NA,81,80,74,66,NA,95,75,81,62,81,60,72,71,54,NA,NA,60,77,74,60,78,82,83,NA,NA,NA,NA,91,92,64,67,NA,52,78,NA,70,70,NA,52,NA,NA,NA,NA,NA,83,NA,NA,NA,60,60,34,66,68,85,85,60,89,NA,92,NA,42,77,90,90,90,90,90,80,70,60,70,91,73,80,84,90,83,80,80,NA,NA,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,90,NA,NA
"53091215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,85,90,NA,NA,NA,NA,NA,85,71,70,75,85,74,NA,83,83,80,75,NA,67,65,49,39,52,43,60,60,60,NA,NA,60,81,62,63,71,80,75,NA,NA,NA,NA,83,77,66,62,NA,43,67,NA,80,60,NA,NA,NA,NA,NA,NA,NA,82,NA,80,NA,60,41,60,63,64,72,67,70,65,NA,NA,NA,64,78,80,80,70,70,80,60,80,60,70,75,71,70,70,70,71,60,70,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53091216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,90,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,76,80,NA,NA,NA,NA,NA,90,71,75,90,90,90,NA,74,75,81,73,NA,62,43,46,67,60,60,38,43,77,NA,NA,72,61,62,73,77,77,73,NA,NA,NA,NA,27,62,73,66,NA,49,60,NA,80,60,86.7,92,NA,NA,90,90,90,70,81,90,NA,51,60,42,60,60,76,83,90,65,NA,92,NA,86,78,80,70,70,70,80,60,70,80,70,93,66,60,63,90,74,89,80,NA,90,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,80,NA,NA,NA,40,NA,NA,NA,NA,90,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,NA,90,NA,NA,NA,NA,NA,NA,90,NA,NA
"53091217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,80,NA,83,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,90,NA,NA,NA,NA,NA,90,64,86,83,83,87,NA,80,76,80,65,NA,80,51,87,69,77,82,60,73,74,NA,NA,79,90,70,60,81,82,92,NA,NA,NA,NA,80,86,85,79,NA,71,77,NA,80,70,NA,86,60,NA,NA,NA,NA,82,NA,NA,NA,54,60,70,71,70,79,80,NA,78,NA,NA,NA,68,85,80,70,70,80,90,80,90,80,80,89,77,90,79,90,75,87,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,90,NA,NA,NA
"53091218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,80,NA,81,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,90,NA,NA,NA,NA,NA,86,43,71,80,77,81,NA,87,73,68,68,NA,49,29,75,51,66,48,60,77,60,NA,NA,60,45,60,60,65,77,84,NA,NA,NA,NA,69,48,71,63,NA,62,72,NA,80,60,NA,18,NA,NA,70,NA,NA,64,NA,NA,NA,60,28,60,28,65,60,79,70,17,81,94,NA,67,85,70,70,70,80,80,60,80,70,70,89,68,80,68,70,64,88,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,90,NA,NA,NA
"53091219",NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,85,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,90,NA,NA,NA,NA,NA,73,60,72,70,65,81,NA,80,74,72,62,NA,71,63,70,73,83,70,69,79,60,NA,NA,75,78,67,76,69,89,96,NA,NA,NA,NA,87,60,78,60,NA,83,87,NA,80,60,NA,60,NA,NA,NA,60,NA,82,NA,60,NA,73,66,63,31,63,76,92,90,73,NA,NA,NA,72,81,70,60,70,80,90,80,90,90,70,96,67,70,70,80,82,85,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"53091220",60,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,80,NA,NA,NA,NA,NA,66,60,63,73,65,70,NA,61,62,77,60,NA,68,55,60,44,29,13,35,49,36,NA,NA,39,74,62,60,76,86,84,NA,NA,NA,NA,63,68,45,60,NA,47,66,NA,70,60,NA,60,80,NA,NA,NA,NA,73,NA,60,NA,41,32,40,46,61,28,73,NA,60,NA,NA,NA,69,83,80,70,70,80,80,60,70,60,70,89,65,70,76,90,79,86,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53091221",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,79,90,NA,NA,NA,NA,NA,83,60,69,87,72,78,NA,NA,78,70,81,82,25,60,61,67,76,61,68,69,61,NA,NA,66,80,79,69,73,81,82,NA,NA,NA,NA,32,86,81,66,NA,47,69,NA,70,60,NA,75,NA,NA,NA,NA,NA,67,NA,60,NA,51,60,76,20,81,60,70,NA,68,77,NA,NA,52,81,80,70,70,90,80,70,70,70,70,91,71,60,76,80,79,67,70,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,65,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,80
"53091222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,80,NA,NA,NA,NA,NA,77,60,64,81,77,72,NA,NA,77,74,73,80,80,61,77,71,49,42,60,51,60,NA,NA,61,71,68,75,69,80,80,NA,NA,NA,NA,84,72,60,65,NA,49,70,NA,70,60,NA,39,NA,NA,NA,NA,NA,64,NA,80,NA,79,71,64,79,71,40,73,NA,66,75,NA,NA,78,78,90,80,70,90,80,80,90,70,70,60,66,70,69,80,75,76,70,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,70,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,90,NA,NA
"53091223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,80,NA,NA,NA,NA,NA,78,60,48,66,83,65,NA,77,74,74,69,NA,96,71,62,66,72,60,68,60,72,NA,NA,61,63,76,69,74,70,77,NA,NA,NA,NA,73,62,68,60,NA,48,72,NA,70,80,97.2,NA,60,70,NA,NA,NA,60,NA,NA,NA,87,40,33,34,65,83,73,NA,60,NA,NA,NA,50,85,90,90,90,90,90,80,80,90,70,95,69,80,83,90,78,87,90,NA,NA,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,80,NA,NA,NA,NA
"53091224",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,90,NA,NA,NA,NA,NA,88,75,82,94,88,88,NA,NA,82,84,82,90,77,66,83,80,74,79,69,81,71,NA,NA,92,77,70,95,79,86,83,NA,NA,NA,NA,95,90,84,80,NA,73,84,NA,70,70,NA,67,NA,NA,NA,NA,NA,91,NA,90,NA,80,73,60,81,79,82,79,NA,92,NA,NA,NA,83,89,80,80,70,90,80,80,90,80,80,86,69,70,81,80,82,85,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,78,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,90,NA,NA,NA,NA,NA
"53091225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,79,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,89,60,NA,NA,NA,NA,NA,83,73,68,86,82,91,NA,83,72,75,74,NA,67,61,81,74,79,64,67,65,60,NA,NA,77,85,80,64,79,79,80,NA,NA,NA,NA,89,80,73,73,NA,79,79,NA,80,80,NA,61,NA,NA,80,NA,NA,64,NA,NA,NA,61,63,67,74,76,67,80,70,79,NA,NA,NA,75,83,70,70,70,70,70,60,80,60,70,87,72,70,74,70,74,76,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
"53091226",NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,94,80,NA,NA,NA,NA,NA,88,80,79,90,89,92,NA,84,81,82,72,NA,82,69,80,81,86,66,72,69,75,NA,NA,77,80,69,77,82,83,78,NA,NA,NA,NA,90,86,74,72,NA,76,86,NA,70,80,NA,65,NA,NA,NA,NA,NA,81,NA,NA,NA,77,67,50,89,78,70,90,80,82,NA,NA,NA,80,87,70,70,70,70,70,60,90,70,90,88,73,70,73,80,79,76,80,NA,NA,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA
"53091227",NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,90,90,NA,NA,NA,NA,NA,90,81,74,86,82,86,NA,NA,80,82,85,80,94,60,61,60,74,36,60,60,30,NA,NA,60,71,60,60,65,74,72,NA,NA,NA,NA,95,72,67,49,NA,36,76,NA,80,80,NA,NA,60,60,NA,NA,NA,82,NA,NA,NA,80,65,0,63,65,60,70,NA,69,NA,NA,NA,78,83,70,80,90,80,80,60,70,60,70,87,69,60,76,70,72,71,70,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,80
"53091228",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,94,90,NA,NA,NA,NA,NA,91,90,79,90,87,87,NA,86,83,81,84,NA,93,83,80,78,72,72,79,83,66,NA,NA,82,71,73,76,84,83,83,NA,NA,NA,NA,99,90,84,87,NA,84,84,NA,80,70,NA,60,NA,NA,NA,NA,NA,71,NA,NA,NA,70,64,64,80,76,77,80,80,86,NA,NA,NA,84,94,70,90,90,80,80,70,80,90,70,79,77,80,83,80,81,77,80,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,90
"53091229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,81,80,NA,NA,NA,NA,NA,86,77,82,84,83,89,NA,NA,85,81,78,86,76,60,70,69,64,62,39,61,66,NA,NA,74,68,76,60,73,80,80,NA,NA,NA,NA,86,65,61,68,NA,73,75,NA,80,70,NA,60,NA,NA,NA,NA,NA,76,74,NA,NA,80,73,61,68,63,66,65,NA,60,NA,NA,NA,76,77,80,60,70,70,70,60,70,60,70,64,68,70,69,70,73,76,60,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,90,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,70,NA,NA
"53091230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,90,60,NA,NA,NA,NA,NA,84,71,66,85,83,92,NA,84,77,78,72,NA,91,60,74,84,85,77,67,70,73,NA,NA,79,81,66,71,80,87,89,NA,NA,NA,NA,97,75,83,66,NA,64,77,NA,70,80,NA,64,NA,NA,NA,NA,NA,78,83,NA,NA,90,67,76,80,73,70,78,NA,93,NA,NA,NA,75,85,80,60,70,80,70,60,80,60,70,60,78,70,71,70,75,75,60,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA
